"","Year","TOTAL_FROM_COUNTY","FROM_BUSINESS","FROM_FAMILY","FROM_INDIVIDUAL","FROM_PERM","FROM_TEMP","TOTAL_TO_COUNTY","TO_BUSINESS","TO_FAMILY","TO_INDIVIDUAL","TO_PERM","TO_TEMP","NET_COUNTY","NET_BUSINESS","NET_FAMILY","NET_INDIVIDUAL","NET_RES","NET_PERM","NET_TEMP","ams_res","ams_bus","ams_oth","ams_total","USPS_ZIP_PREF_CITY","USPS_ZIP_PREF_STATE","X","Y","ZIP_CLASS","CITY","STATE","STATECODE","STATENAME","COUNTY","COUNTYNM","MSA","AREACODE","AREACODES","TIMEZONE","GMTOFFSET","DST","PONAME","ALIAS_CITY","ALIAS_CITYN","CITY2","STATENAME2","RES_percent","BUS_percent","TOT_percent"
"1879","2018",22486,237,7638,13441,21019,1001,19850,173,6110,12579,18647,740,-2636,-64,-1528,-862,-2390,-2372,-75,3621528,293248,133780,4048556,"YAKIMA","WA",-120.465379,46.606829,NA,"Yakima",53,"WA","Washington",77,"Yakima",9260,509,"509","Pacific",-8,"Y","Yakima","Union Gap","East Selah||Sumach||Yakima Firing Center","YAKIMA","WASHINGTON",-0.000659942433138719,-0.000218245307725884,-0.000585887906700562
"1880","2018",6934,149,2046,4336,6146,567,5585,149,1368,3636,5041,344,-1349,0,-678,-700,-1378,-1105,-109,830248,64700,35616,930564,"CLE ELUM","WA",-120.8496,47.16312,NA,"Cle Elum",53,"WA","Washington",37,"Kittitas",0,509,"509","Pacific",-8,"Y","Cle Elum",NA,"Liberty||Suncadia||Teanaway","CLEELUM","WASHINGTON",-0.00165974504003623,0,-0.00118745191088415
"1881","2018",71560,2013,20947,46857,65818,4683,70173,1499,19692,46881,65420,3655,-1387,-514,-1255,24,-1231,-398,0,NA,NA,NA,NA,"AIRWAY HEIGHTS","WA",-117.616267,47.650357,NA,"Airway Heights",53,"WA","Washington",63,"Spokane",7840,509,"509","Pacific",-8,"Y","Airway Heights","Airway Hgts",NA,"AIRWAYHEIGHTS","WASHINGTON",NA,NA,NA
"1882","2018",7680,101,1547,5663,7042,481,4836,0,964,3389,4374,343,-2844,-101,-583,-2274,-2857,-2668,0,888936,47308,77540,1013784,"TEKOA","WA",-117.070645,47.225203,NA,"Tekoa",53,"WA","Washington",75,"Whitman",0,509,"509","Pacific",-8,"Y","Tekoa",NA,NA,"TEKOA","WASHINGTON",-0.003213954660403,-0.00213494546376934,-0.00263172431208226
"1883","2018",813,0,416,274,595,88,666,0,284,281,552,42,-147,0,-132,7,-125,-43,0,151188,5464,6844,163496,"CURLEW","WA",-118.626738,48.916644,NA,"Curlew",53,"WA","Washington",19,"Ferry",0,509,"509","Pacific",-8,"Y","Curlew",NA,NA,"CURLEW","WASHINGTON",-0.000826785194592163,0,-0.000263003376229388
"1884","2018",1549,12,583,727,1083,298,1417,13,457,710,1096,118,-132,1,-126,-17,-143,13,-19,250696,8880,6360,265936,"CUSICK","WA",-117.32085,48.439941,NA,"Cusick",53,"WA","Washington",51,"Pend Oreille",0,509,"509","Pacific",-8,"Y","Cusick",NA,NA,"CUSICK","WASHINGTON",-0.000570411973066982,0.000112612612612613,4.8883942001083e-05
"1885","2018",6335,220,1729,4183,5760,474,6101,176,1737,3940,5621,359,-234,-44,8,-243,-235,-139,0,890564,70696,44248,1005508,"BURBANK","WA",-119.010103,46.198868,NA,"Burbank",53,"WA","Washington",71,"Walla Walla",0,509,"509","Pacific",-8,"Y","Burbank",NA,NA,"BURBANK","WASHINGTON",-0.000263877722432077,-0.000622383161706461,-0.000138238581890945
"1886","2018",3079,36,1069,1832,2843,178,2687,14,849,1640,2496,140,-392,-22,-220,-192,-412,-347,0,262876,16052,9680,288608,"ASOTIN","WA",-117.042596,46.340395,NA,"Asotin",53,"WA","Washington",3,"Asotin",0,509,"509","Pacific",-8,"Y","Asotin",NA,NA,"ASOTIN","WASHINGTON",-0.00156727886912461,-0.00137054572638923,-0.00120232287393281
"1887","2018",40006,1007,12858,24311,35685,3610,34924,881,10475,21972,31213,3062,-5082,-126,-2383,-2339,-4722,-4472,-11,NA,NA,NA,NA,NA,NA,-149.867089,61.218665,NA,"Anchorage",2,"AK","Alaska",20,"Anchorage",380,907,"907","Alaska",-9,"Y","Anchorage",NA,NA,"ANCHORAGE","ALASKA",NA,NA,NA
"1888","2018",690,0,335,321,607,27,356,0,24,258,302,0,-334,0,-311,-63,-374,-305,0,NA,NA,NA,NA,NA,NA,-161.402745,60.876431,"P","Akiachak",2,"AK","Alaska",50,"Bethel",0,907,"907","Alaska",-9,"Y","Akiachak",NA,NA,"AKIACHAK","ALASKA",NA,NA,NA
"1889","2018",8510,351,3784,3580,5596,2536,6815,154,2519,3455,4820,1664,-1695,-197,-1265,-125,-1390,-776,-64,NA,NA,NA,NA,NA,NA,-151.76562,59.77758,NA,"Anchor Point",2,"AK","Alaska",122,"Kenai Peninsula",0,907,"907","Alaska",-9,"Y","Anchor Point","Nikolaevsk",NA,"ANCHORPOINT","ALASKA",NA,NA,NA
"1890","2018",313,0,34,53,68,100,244,0,13,31,77,68,-69,0,-21,-22,-43,9,-15,NA,NA,NA,NA,NA,NA,-145.382949,61.920251,NA,"Copper Center",2,"AK","Alaska",66,"Copper River",0,907,"907","Alaska",-9,"Y","Copper Center",NA,NA,"COPPERCENTER","ALASKA",NA,NA,NA
"1891","2018",1058,55,380,433,530,452,615,15,141,278,298,180,-443,-40,-239,-155,-394,-232,-164,NA,NA,NA,NA,NA,NA,-147.99241,60.07439,"P","Cordova",2,"AK","Alaska",63,"Chugach",0,907,"907","Alaska",-9,"Y","Cordova","Chenega Bay",NA,"CORDOVA","ALASKA",NA,NA,NA
"1892","2018",388,13,70,225,265,79,156,0,11,60,64,43,-232,-13,-59,-165,-224,-201,-36,NA,NA,NA,NA,NA,NA,-160.26687,59.07028,"P","Dillingham",2,"AK","Alaska",70,"Dillingham",0,907,"907","Alaska",-9,"Y","Dillingham","Koliganek||Twin Hills",NA,"DILLINGHAM","ALASKA",NA,NA,NA
"1893","2018",35,0,0,0,0,0,24,0,0,0,11,0,-11,0,0,0,0,11,0,NA,NA,NA,NA,NA,NA,-164.336695,62.904955,"P","Emmonak",2,"AK","Alaska",158,"Kusilvak",0,907,"907","Alaska",-9,"Y","Emmonak",NA,NA,"EMMONAK","ALASKA",NA,NA,NA
"1894","2018",85,13,0,28,0,60,118,0,0,76,0,101,33,-13,0,48,48,0,5,NA,NA,NA,NA,NA,NA,-156.65631,58.709924,"P","King Salmon",2,"AK","Alaska",60,"Bristol Bay",0,907,"907","Alaska",-9,"Y","King Salmon","Igiugig",NA,"KINGSALMON","ALASKA",NA,NA,NA
"1895","2018",1887,108,716,1026,1627,254,1297,12,466,744,1100,162,-590,-96,-250,-282,-532,-527,-108,NA,NA,NA,NA,NA,NA,-152.453963,57.804109,NA,"Kodiak",2,"AK","Alaska",150,"Kodiak Island",0,907,"907","Alaska",-9,"Y","Kodiak","Akhiok||Chiniak",NA,"KODIAK","ALASKA",NA,NA,NA
"1896","2018",9247,308,3344,5103,7609,1352,9658,234,3493,5375,8476,879,411,-74,149,272,421,867,-53,NA,NA,NA,NA,NA,NA,-149.414728,61.593459,NA,"Wasilla",2,"AK","Alaska",170,"Matanuska Susitna",0,907,"907","Alaska",-9,"Y","Wasilla","Big Lake||Houston||Meadow Lake",NA,"WASILLA","ALASKA",NA,NA,NA
"1897","2018",15,0,0,0,0,12,0,0,0,0,0,0,-15,0,0,0,0,0,-12,NA,NA,NA,NA,NA,NA,-160.681303,55.268136,"P","Sand Point",2,"AK","Alaska",13,"Aleutians East",0,907,"907","Alaska",-9,"Y","Sand Point",NA,NA,"SANDPOINT","ALASKA",NA,NA,NA
"1898","2018",170,0,0,89,70,14,151,0,0,81,52,12,-19,0,0,-8,-8,-18,0,NA,NA,NA,NA,NA,NA,-166.717113,53.864241,"P","Unalaska",2,"AK","Alaska",16,"Aleutians West",0,907,"907","Hawaii",-10,"Y","Unalaska",NA,NA,"UNALASKA","ALASKA",NA,NA,NA
"1899","2018",16,0,0,0,0,13,0,0,0,0,0,0,-16,0,0,0,0,0,-13,NA,NA,NA,NA,NA,NA,-139.555518,59.80802,"P","Yakutat",2,"AK","Alaska",282,"Yakutat",0,907,"907","Alaska",-9,"Y","Yakutat",NA,NA,"YAKUTAT","ALASKA",NA,NA,NA
"1900","2018",13225,238,5374,6986,11668,1139,10419,135,3411,6164,9206,707,-2806,-103,-1963,-822,-2785,-2462,38,NA,NA,NA,NA,NA,NA,-147.715406,64.836296,NA,"Fairbanks",2,"AK","Alaska",90,"Fairbanks North Star",0,907,"907","Alaska",-9,"Y","Fairbanks",NA,NA,"FAIRBANKS","ALASKA",NA,NA,NA
"1901","2018",194,0,16,124,146,25,96,0,0,55,56,0,-98,0,-16,-69,-85,-90,0,NA,NA,NA,NA,NA,NA,-151.892653,68.240851,"P","Anaktuvuk Pass",2,"AK","Alaska",185,"North Slope",0,907,"907","Alaska",-9,"Y","Anaktuvuk Pass","Anaktuvuk",NA,"ANAKTUVUKPASS","ALASKA",NA,NA,NA
"1902","2018",609,0,259,214,414,82,393,0,70,148,252,43,-216,0,-189,-66,-255,-162,0,NA,NA,NA,NA,NA,NA,-145.352807,64.007436,"P","Fort Greely",2,"AK","Alaska",240,"Southeast Fairbanks",0,907,"907","Alaska",-9,"Y","Fort Greely","Delta Jct||Delta Junction",NA,"FORTGREELY","ALASKA",NA,NA,NA
"1903","2018",39,0,0,12,13,12,28,0,0,0,0,0,-11,0,0,-12,-12,-13,0,NA,NA,NA,NA,NA,NA,-154.25323,66.09412,"P","Galena",2,"AK","Alaska",290,"Yukon Koyukuk",0,907,"907","Alaska",-9,"Y","Galena",NA,NA,"GALENA","ALASKA",NA,NA,NA
"1904","2018",321,23,49,152,111,133,245,0,49,144,41,170,-76,-23,0,-8,-8,-70,15,NA,NA,NA,NA,NA,NA,-148.52963,63.89619,NA,"Healy",2,"AK","Alaska",68,"Denali",0,907,"907","Alaska",-9,"Y","Healy",NA,NA,"HEALY","ALASKA",NA,NA,NA
"1905","2018",222,0,14,160,158,0,158,0,0,81,135,0,-64,0,-14,-79,-93,-23,0,NA,NA,NA,NA,NA,NA,-162.036011,66.923181,"P","Kotzebue",2,"AK","Alaska",188,"Northwest Arctic",0,907,"907","Alaska",-9,"Y","Kotzebue",NA,NA,"KOTZEBUE","ALASKA",NA,NA,NA
"1906","2018",485,13,44,336,397,37,425,0,43,310,345,43,-60,-13,-1,-26,-27,-52,6,NA,NA,NA,NA,NA,NA,-165.19722,64.7874,"P","Nome",2,"AK","Alaska",180,"Nome",0,907,"907","Alaska",-9,"Y","Nome","Diomede||Golovin||Little Diomede||Ltl Diomede",NA,"NOME","ALASKA",NA,NA,NA
"1907","2018",74,0,0,0,0,32,82,0,0,13,0,33,8,0,0,13,13,0,0,NA,NA,NA,NA,NA,NA,-134.382269,57.684678,"P","Angoon",2,"AK","Alaska",105,"Hoonah Angoon",0,907,"907","Alaska",-9,"Y","Angoon",NA,NA,"ANGOON","ALASKA",NA,NA,NA
"1908","2018",365,0,90,151,118,167,275,0,62,108,136,80,-90,0,-28,-43,-71,18,-87,NA,NA,NA,NA,NA,NA,-135.473655,59.246751,NA,"Haines",2,"AK","Alaska",100,"Haines",0,907,"907","Alaska",-9,"Y","Haines",NA,NA,"HAINES","ALASKA",NA,NA,NA
"1909","2018",238,0,58,66,96,70,223,0,55,74,103,77,-15,0,-3,8,5,7,7,NA,NA,NA,NA,NA,NA,-132.969633,56.806343,"P","Petersburg",2,"AK","Alaska",280,"Wrangell-Petersburg",0,907,"907","Alaska",-9,"Y","Petersburg","Kupreanof",NA,"PETERSBURG","ALASKA",NA,NA,NA
"1910","2018",1424,39,555,769,1166,252,1093,0,367,669,861,212,-331,-39,-188,-100,-288,-305,-40,NA,NA,NA,NA,NA,NA,-135.339294,57.061324,NA,"Sitka",2,"AK","Alaska",220,"Sitka",0,907,"907","Alaska",-9,"Y","Sitka",NA,NA,"SITKA","ALASKA",NA,NA,NA
"1911","2018",338,21,86,150,166,135,162,0,39,89,27,92,-176,-21,-47,-61,-108,-139,-43,NA,NA,NA,NA,NA,NA,-135.328306,59.566446,"P","Skagway",2,"AK","Alaska",230,"Skagway",0,907,"907","Alaska",-9,"Y","Skagway",NA,NA,"SKAGWAY","ALASKA",NA,NA,NA
"1912","2018",1760,105,587,943,1394,286,1620,79,508,917,1247,316,-140,-26,-79,-26,-105,-147,44,NA,NA,NA,NA,NA,NA,-131.69256,55.373751,NA,"Ketchikan",2,"AK","Alaska",130,"Ketchikan Gateway",0,907,"907","Alaska",-9,"Y","Ketchikan","Edna Bay||Kasaan||Naukati Bay||Saxman",NA,"KETCHIKAN","ALASKA",NA,NA,NA
"1913","2018",605,0,213,144,332,74,181,0,13,56,73,44,-424,0,-200,-88,-288,-259,-11,NA,NA,NA,NA,NA,NA,-131.69884,55.35814,"P","Coffman Cove",2,"AK","Alaska",198,"Prince Of Wales Hyder",0,907,"907","Alaska",-9,"Y","Coffman Cove","Ketchikan",NA,"COFFMANCOVE","ALASKA",NA,NA,NA
"1914","2018",187,0,43,32,63,51,182,0,34,39,102,30,-5,0,-9,7,-2,39,-21,NA,NA,NA,NA,NA,NA,-132.384597,56.467688,"P","Wrangell",2,"AK","Alaska",275,"Wrangell",0,907,"907","Alaska",-9,"Y","Wrangell",NA,NA,"WRANGELL","ALASKA",NA,NA,NA
"1915","2019",114,0,25,41,109,0,144,0,0,38,126,0,30,0,-25,-3,-28,17,0,101580,9296,3384,114260,"ADJUNTAS","PR",-66.723627,18.16595,NA,"Adjuntas",72,"PR","Puerto Rico",1,"Adjuntas",0,787,"787/939","Atlantic",-4,"N","Adjuntas",NA,"Colinas Del Gigante||Jard de Adjuntas||Urb San Joaquin","ADJUNTAS","PUERTORICO",-0.00027564481197086,0,0.000148783476282163
"1916","2019",283,0,18,190,242,11,376,0,12,279,333,0,93,0,-6,89,83,91,-11,210300,15840,2652,228792,"AGUADA","PR",-67.186553,18.383005,NA,"Aguada",72,"PR","Puerto Rico",3,"Aguada",60,787,"787/939","Atlantic",-4,"N","Aguada",NA,"Alts de Aguada||Bo Guaniquilla||Comunidad Las Flores||Ext Los Robles||Sect Juan Ramirez||Sect La Ceiba||Sect Mariano Concepcion||Urb Isabel la Catolica","AGUADA","PUERTORICO",0.000394674274845459,0,0.00039774117976153
"1917","2019",574,0,95,299,535,0,679,0,149,379,592,13,105,0,54,80,134,57,13,757260,50868,11464,819592,"AGUADILLA","PR",-67.151954,18.433236,NA,"Aguadilla",72,"PR","Puerto Rico",5,"Aguadilla",60,787,"787/939","Atlantic",-4,"N","Aguadilla","Ramey","Bda Caban||Bda Esteves||Bo Borinquen||Bo Ceiba Baja||Brisas Del Paraiso||Ext El Prado||Ext Marbella||Jard de Borinquen||Las Brisas||Repto Jimenez||Repto Juan Aguiar||Repto Lopez||Repto Tres Palmas||Sect Las Villas||Urb Borinquen||Urb Cristal||Urb El Prado||Urb Esteves||Urb Garcia||Urb Las Americas||","AGUADILLA","PUERTORICO",0.000176953754324803,0,6.954679889506e-05
"1918","2019",167,0,11,103,156,0,232,0,0,160,209,0,65,0,-11,57,46,53,0,154660,8848,1132,164640,"ANASCO","PR",-67.144161,18.285948,NA,"Anasco",72,"PR","Puerto Rico",11,"Anasco",4840,787,"787/939","Atlantic",-4,"N","Anasco",NA,"Brisas de Anasco||Est de Valle Verde||Jard de Anasco||Paseo Del Valle||Repto Daguey||Sect Sanchez||Urb Los Arboles||Urb San Antonio||Urb Valle Real","ANASCO","PUERTORICO",0.000297426613216087,0,0.000321914480077745
"1919","2019",403,0,25,204,369,0,446,0,55,270,412,13,43,0,30,66,96,43,13,1326752,90628,15296,1432676,"ARECIBO","PR",-66.728149,18.471326,NA,"Arecibo",72,"PR","Puerto Rico",13,"Arecibo",470,787,"787/939","Atlantic",-4,"N","Arecibo",NA,"Alt de Juncos||Alt de San Felipe||Bda Duhamel||Bo El Pasaje||Bo Islote||Bo Islote Ii||Bo Jarealitos||Bo Obrero||Bo Santana||CIUDAD ATLANTIS||Comunidad Buenos Aires||Est de Arecibo||Est de Balseiro||Ext Marisol||Ext Tanama||Ext Villa los Santos I||Ext Villa los Santos Ii||Hacienda Toledo||Jard de Are","ARECIBO","PUERTORICO",7.23571549166687e-05,0,3.00137644519766e-05
"1920","2019",180,0,0,82,163,0,224,0,12,137,209,0,44,0,12,55,67,46,0,238656,12424,1928,253008,"BARCELONETA","PR",-66.537234,18.458792,NA,"Barceloneta",72,"PR","Puerto Rico",17,"Barceloneta",7440,787,"787/939","Atlantic",-4,"N","Barceloneta",NA,"Atlantic View Village||Bda Catalana||Brisas de Llanadas||Brisas del Monte||Est de Barceloneta||Est de Florida||Ext Est De Imbery||Ext Parc Punta Palmas||Isla De Roque Estates||Parc Garrochales||Parc Imbery||Parc Magueyes||Parc Palenque||Parc Punta Palmas||Parc Tiburon||Repto Las Llanadas||Urb Catalu","BARCELONETA","PUERTORICO",0.000280738803968892,0,0.000181812432808449
"1921","2019",360,0,22,208,324,0,617,0,112,363,456,45,257,0,90,155,245,132,32,378656,21780,3272,403708,"BOQUERON","PR",-67.170627,18.017976,NA,"Boqueron",72,"PR","Puerto Rico",23,"Cabo Rojo",4840,787,"787/939","Atlantic",-4,"N","Boqueron",NA,NA,"BOQUERON","PUERTORICO",0.000647025268317417,0,0.000326968997394156
"1922","2019",108,0,0,43,106,0,174,0,0,128,161,0,66,0,0,85,85,55,0,259772,10948,1484,272204,"PENUELAS","PR",-66.723612,18.063481,NA,"Penuelas",72,"PR","Puerto Rico",111,"Penuelas",6360,787,"787/939","Atlantic",-4,"N","Penuelas",NA,"Alt de Penuelas II||Alts de Penuelas||Brisas de Guayanes||Colinas de Penuelas||Ext Alts de Penuelas II||Jard de Penuelas||Mans De Puerto Galexda||Portales De Vista Bahia||Repto Kennedy||Sect Mal Paso||Urb El Madrigal||Urb El Penon||Urb Guayanes||Urb Llanos De Sabana Palma||Urb Monte Verde||Urb Penue","PENUELAS","PUERTORICO",0.000327210014936175,0,0.000202054341596744
"1923","2019",57,0,0,22,57,0,170,0,0,89,152,0,113,0,0,67,67,95,0,154684,9600,1792,166076,"CAMUY","PR",-66.844057,18.485866,NA,"Camuy",72,"PR","Puerto Rico",27,"Camuy",470,787,"787/939","Atlantic",-4,"N","Camuy",NA,"Alts el Maestro||Sect Pena||Urb del Carmen||Urb Las Veredas||Urb Linda Vista||VISTAS de Camuy","CAMUY","PUERTORICO",0.000433141113495901,0,0.000572027264625834
"1924","2019",243,0,24,138,224,0,262,0,12,149,230,0,19,0,-12,11,-1,6,0,156196,8396,1668,166260,"SABANA GRANDE","PR",-66.968022,18.081674,NA,"Sabana Grande",72,"PR","Puerto Rico",121,"Sabana Grande",4840,787,"787/939","Atlantic",-4,"N","Sabana Grande",NA,"Alts de San Jose||Bda San Isidro||Est del Rio||Ext San Jose 2||Parc Maginas||Parc Susua||RES SABANA||Urb El Arrendado||Urb La Milagrosa||Urb San Miguel||Urb Santa Ana||Urb Santa Elena||Urb Santa Maria||Vistas De Sabana Grande","SABANAGRANDE","PUERTORICO",-6.40221260467618e-06,0,3.60880548538434e-05
"1925","2019",175,0,16,63,153,0,187,0,11,97,174,0,12,0,-5,34,29,21,0,139520,8344,1632,149496,"CIALES","PR",-66.466418,18.338774,NA,"Ciales",72,"PR","Puerto Rico",39,"Ciales",0,787,"787/939","Atlantic",-4,"N","Ciales",NA,"Qtas De Ciales||Urb Dos Rios||Urb Los Llanos||Urb Monte Rey||Urb Verde Real","CIALES","PUERTORICO",0.000207855504587156,0,0.000140471985872532
"1926","2019",152,0,0,56,132,0,230,0,27,106,227,0,78,0,27,50,77,95,0,203816,25748,5476,235040,"UTUADO","PR",-66.704425,18.268891,NA,"Utuado",72,"PR","Puerto Rico",141,"Utuado",0,787,"787/939","Atlantic",-4,"N","Utuado",NA,"Alts de Utuado||Bda Nueva||Ext San Martin||Jard de Bubao||Sect Bella Vista||Sect Cercadillo||Sect Vendrell||Urb Cabrera||Urb Estancias Del Vivi||Urb Jesus M Lago||Urb Perez Matos||Urb San Martin","UTUADO","PUERTORICO",0.000377791733720611,0,0.000404186521443159
"1927","2019",609,0,213,305,538,24,736,11,264,403,662,12,127,11,51,98,149,124,-12,344516,22376,2992,369884,"DORADO","PR",-66.270521,18.466563,NA,"Dorado",72,"PR","Puerto Rico",51,"Dorado",7440,787,"787/939","Atlantic",-4,"N","Dorado",NA,"Bo Arenal||Bo Higuillar||Bo Saldinera||Bosque Dorado||Brighton Country Club||Chalets de Dorado||Comunidad Arenales||Comunidad Arenales II||Hacienda Mi Querido Viejo||Jard de Dorado||Jard Dorado||Parc El Cotto||Parc Mameyal||Parc San Antonio||Paseo del Mar||Paseo del Sol||Paseo Las Olas||Paseo Las Pa","DORADO","PUERTORICO",0.000432490798685692,0.000491598140865213,0.000335240237479859
"1928","2019",112,0,0,36,87,0,121,0,0,39,90,0,9,0,0,3,3,3,0,268212,11196,3336,282744,"ENSENADA","PR",-66.939935,17.967309,NA,"Ensenada",72,"PR","Puerto Rico",55,"Guanica",0,787,"787/939","Atlantic",-4,"N","Ensenada",NA,NA,"ENSENADA","PUERTORICO",1.11851818710572e-05,0,1.06103047279518e-05
"1929","2019",110,0,0,63,107,0,111,0,0,74,93,0,1,0,0,11,11,-14,0,397636,27820,4496,429952,"FLORIDA","PR",-66.565388,18.362641,NA,"Florida",72,"PR","Puerto Rico",54,"Florida",7440,787,"787/939","Atlantic",-4,"N","Florida",NA,"Alt de Florida||Est de Arroyo||Repto Diana||Repto Seoane||Urb Altos De Florida||Urb Las Flores||Urb Vegas de Florida","FLORIDA","PUERTORICO",2.76634912331881e-05,0,-3.25617743376005e-05
"1930","2019",59,0,0,41,52,0,95,0,0,50,89,0,36,0,0,9,9,37,0,124852,4496,764,130112,"GUAYANILLA","PR",-66.787588,18.02597,NA,"Guayanilla",72,"PR","Puerto Rico",59,"Guayanilla",6360,787,"787/939","Atlantic",-4,"N","Guayanilla",NA,"Bda Guaydia||Bo Los Sitios||Ext Santa Elena 2||Ext Santa Elena 3||Urb Bahia Ii||Urb La Concepcion||Urb Monte Claro||Urb San Augusto||Urb Santa Elena||Urb Santa Elena 2||Urb Santa Maria||Urb Stella||Villa del Rio","GUAYANILLA","PUERTORICO",7.20853490532791e-05,0,0.000284370388588293
"1931","2019",110,0,0,58,95,0,278,0,11,190,239,15,168,0,11,132,143,144,15,265568,15936,3028,284532,"HATILLO","PR",-66.82488,18.485446,NA,"Hatillo",72,"PR","Puerto Rico",65,"Hatillo",470,787,"787/939","Atlantic",-4,"N","Hatillo",NA,"Alt de Hatillo||Bda Clan||Brisas de Hatillo||Colinas de Hatillo||Est De Carrizales||Est De La Ceiba||Ext San Ramon||Ext Villa del Carmen||Parc Santa Rosa||Sect Aviles||Urb Corales de Hatillo||Urb Costa Norte||Urb Hatillo del Mar||Urb Las Palmas||Urb Mar Azul||Valle Verde||Villa del Carmen","HATILLO","PUERTORICO",0.00053846849017954,0,0.000506094217873561
"1932","2019",56,0,0,37,52,0,78,0,0,22,64,0,22,0,0,-15,-15,12,0,135088,6732,2384,144204,"HORMIGUEROS","PR",-67.128154,18.140855,NA,"Hormigueros",72,"PR","Puerto Rico",67,"Hormigueros",4840,787,"787/939","Atlantic",-4,"N","Hormigueros",NA,"Bo Lavadero||Colinas del Oeste||Est del Rio||Hacienda La Monserrate||Haciendas Constancia||Mans La Monserrate||Parc San Romualdo||Paseo Los Peregrinos||Urb Montebello||Urb Paseo La Ceiba||Urb Verdun||Urb Verdun Ii||Valle Hermoso||Villa Zoraida","HORMIGUEROS","PUERTORICO",-0.000111038730309132,0,8.32154447865524e-05
"1933","2019",386,0,29,266,344,0,519,0,134,350,445,19,133,0,105,84,189,101,19,352984,24104,3764,380852,"ISABELA","PR",-67.02279,18.501226,NA,"Isabela",72,"PR","Puerto Rico",71,"Isabela",0,787,"787/939","Atlantic",-4,"N","Isabela",NA,"Alt del Mar||Bda La Mayor||Brisas del Canal||Comunidad Capiro||Comunidad El Canon||Comunidad El Ramal||Comunidad Guanabano||Comunidad Los Pinos||Comunidad Los Ponce||Comunidad Mantilla||Comunidad Ramal||Comunidad Sonuco||Est De Isabela||Est Del Javillo||Est del Paraiso||Est Talavera I||Est Velazquez","ISABELA","PUERTORICO",0.000535435033882556,0,0.000265194878850577
"1934","2019",102,0,0,29,83,0,119,0,0,73,103,0,17,0,0,44,44,20,0,58972,3644,1344,63960,"JAYUYA","PR",-66.591354,18.21983,NA,"Jayuya",72,"PR","Puerto Rico",73,"Jayuya",0,787,"787/939","Atlantic",-4,"N","Jayuya",NA,"Alts De Borinquen||Alts de Jayuya||Jard de Jayuya||Urb Hayuya||Urb La Colina||Urb La Monserrate||Urb Santa Clara||Urb Vega Linda||Valle Verde","JAYUYA","PUERTORICO",0.000746116801193787,0,0.000312695434646654
"1935","2019",132,0,0,59,111,0,240,0,0,175,213,0,108,0,0,116,116,102,0,146532,7496,804,154832,"LAJAS","PR",-67.057853,18.045169,NA,"Lajas",72,"PR","Puerto Rico",79,"Lajas",0,787,"787/939","Atlantic",-4,"N","Lajas",NA,"Alts De San Blas||Bda Nicolin Perez||Bda Tomei||Est De Lajas||Est Del Parra||Ext El Valle 2||Jard de Lajas||Parq Real||Urb El Valle||Urb Linda Vista","LAJAS","PUERTORICO",0.000791635956651107,0,0.000658778547070373
"1936","2019",79,0,0,28,64,0,178,0,25,102,161,0,99,0,25,74,99,97,0,115460,6500,984,122944,"LARES","PR",-66.884391,18.294354,NA,"Lares",72,"PR","Puerto Rico",81,"Lares",0,787,"787/939","Atlantic",-4,"N","Lares",NA,"Haciendas de Borinquen II||Urb Buena Vista","LARES","PUERTORICO",0.000857439805993418,0,0.000788977095262884
"1937","2019",0,0,0,0,0,0,23,0,0,0,22,0,23,0,0,0,0,22,0,48044,1888,544,50476,"LAS MARIAS","PR",-67.146608,18.296381,NA,"Las Marias",72,"PR","Puerto Rico",83,"Las Marias",0,787,"787/939","Atlantic",-4,"N","Las Marias",NA,"Jard de las Marias||Urb El Bosque||Urb El Coqui||Urb Lavergne","LASMARIAS","PUERTORICO",0,0,0.000435850701323401
"1938","2019",185,0,0,120,164,0,240,0,0,148,222,0,55,0,0,28,28,58,0,534052,40700,5100,579852,"MANATI","PR",-66.484708,18.430555,NA,"Manati",72,"PR","Puerto Rico",91,"Manati",7440,787,"787/939","Atlantic",-4,"N","Manati",NA,"Alts de Manati||Bda San Jose||Bo Cantera||Brisas De Mar Chiquita||Colina del Mar||Est de Manati||Est de Valle Verde||Est Marylin||Ext Oneill||Ext San Salvador||Hacienda Hermanas Mena||Hacienda La Milagrosa||Hacienda La Monserrate||Jard de Monaco 1||Jard de Monaco 2||Jard de Monaco 3||Lomas del Manat","MANATI","PUERTORICO",5.24293514489226e-05,0,0.000100025523754337
"1939","2019",74,0,0,43,61,0,239,0,0,149,214,0,165,0,0,106,106,153,0,148640,7856,828,157324,"MOCA","PR",-67.113279,18.399405,NA,"Moca",72,"PR","Puerto Rico",99,"Moca",60,787,"787/939","Atlantic",-4,"N","Moca",NA,"Hacienda La Monserrate||Parc Lomas Verdes||Parc Sabana||Res Edad Dorada||Urb Las Palmas||Urb Los Robles||Urb Moca Gdns||Urb Monte Verde Hills||Villa Deloamit||Villa Mercedes||Villa Soto","MOCA","PUERTORICO",0.000713132400430571,0,0.000972515318705347
